18   
      1      2      1  2.500000e-005  4.800000e-002  1.150000e-004
      2      4      1  2.500000e-005  4.800000e-002  1.150000e-004
      3     -1      1  2.500000e-005  4.800000e-002  1.150000e-004
      4      3      2  2.500000e-005  4.800000e-002  1.150000e-004
      5      5      2  2.500000e-005  4.800000e-002  1.150000e-004
      6      0      3  2.500000e-005  4.800000e-002  1.150000e-004
      7      6      3  2.500000e-005  4.800000e-002  1.150000e-004
      8      5      4  2.500000e-005  4.800000e-002  1.150000e-004
      9      7      4  2.500000e-005  4.800000e-002  1.150000e-004
     10     -1      4  2.500000e-005  4.800000e-002  1.150000e-004
     11      6      5  2.500000e-005  4.800000e-002  1.150000e-004
     12      8      5  2.500000e-005  4.800000e-002  1.150000e-004
     13      0      6  2.500000e-005  4.800000e-002  1.150000e-004
     14      9      6  2.500000e-005  4.800000e-002  1.150000e-004
     15      8      7  2.500000e-005  4.800000e-002  1.150000e-004
     16     -1      7  2.500000e-005  4.800000e-002  1.150000e-004
     17      9      8  2.500000e-005  4.800000e-002  1.150000e-004
     18      0      9  2.500000e-005  4.800000e-002  1.150000e-004
