      1  9.668925e-009  1.154515e-003  7.957747e-002  0.000000e+000
      2  1.287206e-008  1.270056e-003  7.957747e-002  0.000000e+000
      3  4.288551e-009  8.804612e-004  7.957747e-002  0.000000e+000
      4  7.576609e-009  1.064384e-003  7.957747e-002  0.000000e+000
      5  2.464776e-008  1.577124e-003  7.957747e-002  0.000000e+000
      6  7.202535e-009  1.046571e-003  7.957747e-002  0.000000e+000
      7  1.054053e-008  1.188213e-003  7.957747e-002  0.000000e+000
      8  1.386709e-008  1.301972e-003  7.957747e-002  0.000000e+000
      9  1.511849e-008  1.340014e-003  7.957747e-002  0.000000e+000
     10  1.420889e-008  1.312583e-003  7.957747e-002  0.000000e+000
     11  2.005706e-008  1.472411e-003  7.957747e-002  0.000000e+000
     12  4.143755e-009  8.704384e-004  7.957747e-002  0.000000e+000
     13  9.045209e-009  1.129136e-003  7.957747e-002  0.000000e+000
     14  8.659743e-009  1.112863e-003  7.957747e-002  0.000000e+000
     15  1.735825e-008  1.403165e-003  7.957747e-002  0.000000e+000
     16  2.204969e-008  1.519640e-003  7.957747e-002  0.000000e+000
     17  1.514851e-008  1.340901e-003  7.957747e-002  0.000000e+000
     18  1.138488e-008  1.219129e-003  7.957747e-002  0.000000e+000
     19  4.578402e-009  8.998664e-004  7.957747e-002  0.000000e+000
     20  6.947092e-009  1.034049e-003  7.957747e-002  0.000000e+000
     21  7.461381e-009  1.058961e-003  7.957747e-002  0.000000e+000
     22  7.072130e-009  1.040216e-003  7.957747e-002  0.000000e+000
     23  9.131327e-009  1.132708e-003  7.957747e-002  0.000000e+000
     24  9.946401e-009  1.165455e-003  7.957747e-002  0.000000e+000
     25  1.028793e-008  1.178644e-003  7.957747e-002  0.000000e+000
     26  1.328631e-008  1.283536e-003  7.957747e-002  0.000000e+000
     27  1.131959e-008  1.216794e-003  7.957747e-002  0.000000e+000
     28  1.465629e-008  1.326217e-003  7.957747e-002  0.000000e+000
     29  1.924942e-008  1.452377e-003  7.957747e-002  0.000000e+000
     30  3.817524e-009  8.469686e-004  7.957747e-002  0.000000e+000
     31  1.059433e-008  1.190231e-003  7.957747e-002  0.000000e+000
     32  8.635018e-009  1.111803e-003  7.957747e-002  0.000000e+000
     33  1.037277e-008  1.181875e-003  7.957747e-002  0.000000e+000
     34  8.775194e-009  1.117787e-003  7.957747e-002  0.000000e+000
     35  5.966814e-009  9.829261e-004  7.957747e-002  0.000000e+000
     36  3.655517e-009  8.348139e-004  7.957747e-002  0.000000e+000
     37  8.241556e-009  1.094653e-003  7.957747e-002  0.000000e+000
     38  1.051490e-008  1.187249e-003  7.957747e-002  0.000000e+000
     39  1.414735e-008  1.310685e-003  7.957747e-002  0.000000e+000
     40  7.679049e-009  1.069160e-003  7.957747e-002  0.000000e+000
     41  1.629609e-008  1.373940e-003  7.957747e-002  0.000000e+000
     42  2.356122e-008  1.553600e-003  7.957747e-002  0.000000e+000
     43  7.965399e-009  1.082287e-003  7.957747e-002  0.000000e+000
     44  1.395865e-008  1.304832e-003  7.957747e-002  0.000000e+000
     45  1.012584e-008  1.172421e-003  7.957747e-002  0.000000e+000
     46  1.234725e-008  1.252555e-003  7.957747e-002  0.000000e+000
     47  3.397380e-008  1.755179e-003  7.957747e-002  0.000000e+000
     48  1.931045e-008  1.453910e-003  7.957747e-002  0.000000e+000
     49  7.492423e-009  1.060427e-003  7.957747e-002  0.000000e+000
     50  9.868192e-009  1.162392e-003  7.957747e-002  0.000000e+000
     51  1.453468e-008  1.322539e-003  7.957747e-002  0.000000e+000
     52  1.233750e-008  1.252225e-003  7.957747e-002  0.000000e+000
     53  1.534640e-008  1.346715e-003  7.957747e-002  0.000000e+000
     54  1.773667e-008  1.413288e-003  7.957747e-002  0.000000e+000
     55  1.158083e-008  1.226083e-003  7.957747e-002  0.000000e+000
     56  5.206134e-009  9.392441e-004  7.957747e-002  0.000000e+000
     57  1.073458e-008  1.195460e-003  7.957747e-002  0.000000e+000
     58  8.773361e-009  1.117709e-003  7.957747e-002  0.000000e+000
     59  9.370687e-009  1.142520e-003  7.957747e-002  0.000000e+000
     60  1.028410e-008  1.178498e-003  7.957747e-002  0.000000e+000
     61  1.693223e-008  1.391590e-003  7.957747e-002  0.000000e+000
     62  1.276578e-008  1.266551e-003  7.957747e-002  0.000000e+000
     63  5.324743e-009  9.463234e-004  7.957747e-002  0.000000e+000
     64  1.845864e-008  1.432210e-003  7.957747e-002  0.000000e+000
     65  1.363245e-008  1.294587e-003  7.957747e-002  0.000000e+000
     66  1.043769e-008  1.184336e-003  7.957747e-002  0.000000e+000
     67  1.779818e-008  1.414920e-003  7.957747e-002  0.000000e+000
     68  7.290794e-009  1.050828e-003  7.957747e-002  0.000000e+000
     69  6.161825e-009  9.935197e-004  7.957747e-002  0.000000e+000
     70  2.197841e-008  1.518001e-003  7.957747e-002  0.000000e+000
     71  2.095383e-008  1.494036e-003  7.957747e-002  0.000000e+000
     72  1.326411e-008  1.282821e-003  7.957747e-002  0.000000e+000
     73  7.003335e-009  1.036832e-003  7.957747e-002  0.000000e+000
     74  5.941781e-009  9.815496e-004  7.957747e-002  0.000000e+000
     75  6.208768e-009  9.960364e-004  7.957747e-002  0.000000e+000
     76  1.957290e-008  1.460467e-003  7.957747e-002  0.000000e+000
     77  1.250480e-008  1.257860e-003  7.957747e-002  0.000000e+000
     78  1.679829e-008  1.387911e-003  7.957747e-002  0.000000e+000
     79  1.529370e-008  1.345171e-003  7.957747e-002  0.000000e+000
     80  3.670155e-009  8.359266e-004  7.957747e-002  0.000000e+000
     81  1.814178e-008  1.423967e-003  7.957747e-002  0.000000e+000
     82  2.538045e-008  1.592599e-003  7.957747e-002  0.000000e+000
     83  9.234677e-009  1.136965e-003  7.957747e-002  0.000000e+000
     84  1.229965e-008  1.250943e-003  7.957747e-002  0.000000e+000
     85  8.644175e-009  1.112196e-003  7.957747e-002  0.000000e+000
     86  1.170820e-008  1.230562e-003  7.957747e-002  0.000000e+000
     87  8.616706e-009  1.111016e-003  7.957747e-002  0.000000e+000
     88  1.165599e-008  1.228730e-003  7.957747e-002  0.000000e+000
     89  8.599312e-009  1.110268e-003  7.957747e-002  0.000000e+000
     90  1.433887e-008  1.316573e-003  7.957747e-002  0.000000e+000
     91  5.902820e-009  9.793995e-004  7.957747e-002  0.000000e+000
