1421   
      1      2      1  1.834361e-006  3.261260e-002  1.944588e-005
      2     11      1  3.245794e-006  3.368873e-002  1.609383e-005
      3     -1      1  3.784610e-006  3.433896e-002  1.797950e-005
      4      3      2  1.750937e-006  3.197129e-002  2.094079e-005
      5    102      2  1.740565e-006  3.044002e-002  2.033699e-005
      6     93      3  2.572010e-006  3.565146e-002  1.896837e-005
      7    903      3  2.839281e-006  2.912753e-002  1.815739e-005
      8      5      4  3.394969e-006  2.370209e-002  1.492316e-005
      9     94      4  1.132074e-006  3.210709e-002  1.295072e-005
     10    904      4  2.484638e-006  2.957806e-002  1.276519e-005
     11      6      5  4.877408e-006  3.479690e-002  1.631299e-005
     12     15      5  1.896186e-006  2.448110e-002  1.455007e-005
     13     95      5  2.689280e-006  3.095017e-002  1.571033e-005
     14      7      6  7.153914e-007  3.481370e-002  2.020281e-005
     15     16      6  4.548477e-006  2.731112e-002  1.789048e-005
     16    906      6  9.364278e-007  3.422464e-002  1.832248e-005
     17     17      7  3.065168e-006  2.717638e-002  1.663518e-005
     18    907      7  2.776773e-006  3.910269e-002  1.720040e-005
     19     18      8  3.196701e-006  3.259505e-002  1.599044e-005
     20    108      8  1.131462e-006  3.308416e-002  1.707265e-005
     21    908      8  7.873157e-007  3.810615e-002  1.601170e-005
     22     19      9  4.864835e-006  3.244166e-002  1.855617e-005
     23     99      9  3.692031e-006  3.516334e-002  2.038296e-005
     24      0     10  2.879238e-006  3.073543e-002  2.049886e-005
     25     20     10  8.959213e-007  6.250000e-002  1.867281e-005
     26    110     10  3.791595e-006  2.871469e-002  2.000569e-005
     27    910     10  4.381496e-006  3.310400e-002  1.996203e-005
     28     21     11  3.258582e-007  2.815990e-002  1.644267e-005
     29    111     11  3.109522e-006  3.359574e-002  1.415184e-005
     30     -1     11  3.036396e-006  3.007269e-002  1.592130e-005
     31    911     11  5.952631e-007  2.927955e-002  1.925589e-005
     32     22     12  4.141637e-006  2.959692e-002  1.899637e-005
     33    112     12  3.378229e-006  3.127393e-002  1.514756e-005
     34    912     12  4.337352e-006  2.892416e-002  1.289403e-005
     35    913     13  2.907583e-006  2.832451e-002  1.810680e-005
     36     24     14  4.178705e-006  3.027277e-002  1.813320e-005
     37    914     14  3.870748e-006  3.123034e-002  1.646045e-005
     38     16     15  1.392368e-006  3.224887e-002  1.424490e-005
     39    115     15  2.773807e-006  3.142268e-002  1.012684e-005
