      1      2      1  1.270056e-003  1.154515e-003  2.000000e-004  2.261947e-010  0.000000e+000
      2     11      1  1.472411e-003  1.154515e-003  2.000000e-004  2.261947e-010  0.000000e+000
      3    101      1  1.328086e-003  1.154515e-003  2.000000e-004  2.261947e-010  0.000000e+000
      4     -1      1  1.062975e-003  1.154515e-003  2.000000e-004  0.000000e+000  0.000000e+000
      5      3      2  8.804612e-004  1.270056e-003  2.000000e-004  2.261947e-010  0.000000e+000
      6     12      2  8.704384e-004  1.270056e-003  2.000000e-004  2.261947e-010  0.000000e+000
      7    102      2  1.532824e-003  1.270056e-003  2.000000e-004  2.261947e-010  0.000000e+000
      8      4      3  1.064384e-003  8.804612e-004  2.000000e-004  2.261947e-010  0.000000e+000
      9     13      3  1.129136e-003  8.804612e-004  2.000000e-004  2.261947e-010  0.000000e+000
     10    103      3  1.540637e-003  8.804612e-004  2.000000e-004  2.261947e-010  0.000000e+000
     11      5      4  1.577124e-003  1.064384e-003  2.000000e-004  2.261947e-010  0.000000e+000
     12     14      4  1.112863e-003  1.064384e-003  2.000000e-004  2.261947e-010  0.000000e+000
     13    104      4  9.080250e-004  1.064384e-003  2.000000e-004  2.261947e-010  0.000000e+000
     14      6      5  1.046571e-003  1.577124e-003  2.000000e-004  2.261947e-010  0.000000e+000
     15     15      5  1.403165e-003  1.577124e-003  2.000000e-004  2.261947e-010  0.000000e+000
     16    105      5  1.304600e-003  1.577124e-003  2.000000e-004  2.261947e-010  0.000000e+000
     17      7      6  1.188213e-003  1.046571e-003  2.000000e-004  2.261947e-010  0.000000e+000
     18     16      6  1.519640e-003  1.046571e-003  2.000000e-004  2.261947e-010  0.000000e+000
     19    106      6  1.213138e-003  1.046571e-003  2.000000e-004  2.261947e-010  0.000000e+000
     20      8      7  1.301972e-003  1.188213e-003  2.000000e-004  2.261947e-010  0.000000e+000
     21     17      7  1.340901e-003  1.188213e-003  2.000000e-004  2.261947e-010  0.000000e+000
     22    107      7  1.402028e-003  1.188213e-003  2.000000e-004  2.261947e-010  0.000000e+000
     23      9      8  1.340014e-003  1.301972e-003  2.000000e-004  2.261947e-010  0.000000e+000
     24     18      8  1.219129e-003  1.301972e-003  2.000000e-004  2.261947e-010  0.000000e+000
     25    108      8  1.304097e-003  1.301972e-003  2.000000e-004  2.261947e-010  0.000000e+000
     26     10      9  1.312583e-003  1.340014e-003  2.000000e-004  2.261947e-010  0.000000e+000
     27     19      9  8.998664e-004  1.340014e-003  2.000000e-004  2.261947e-010  0.000000e+000
     28    109      9  1.300528e-003  1.340014e-003  2.000000e-004  2.261947e-010  0.000000e+000
     29      0     10  1.630839e-003  1.312583e-003  2.000000e-004  0.000000e+000  0.000000e+000
     30     20     10  1.034049e-003  1.312583e-003  2.000000e-004  2.261947e-010  0.000000e+000
     31    110     10  9.665053e-004  1.312583e-003  2.000000e-004  2.261947e-010  0.000000e+000
     32     12     11  8.704384e-004  1.472411e-003  2.000000e-004  2.261947e-010  0.000000e+000
     33     21     11  1.058961e-003  1.472411e-003  2.000000e-004  2.261947e-010  0.000000e+000
     34    111     11  9.112793e-004  1.472411e-003  2.000000e-004  2.261947e-010  0.000000e+000
     35     -1     11  1.062975e-003  1.472411e-003  2.000000e-004  0.000000e+000  0.000000e+000
     36     13     12  1.129136e-003  8.704384e-004  2.000000e-004  2.261947e-010  0.000000e+000
     37     22     12  1.040216e-003  8.704384e-004  2.000000e-004  2.261947e-010  0.000000e+000
     38    112     12  1.345484e-003  8.704384e-004  2.000000e-004  2.261947e-010  0.000000e+000
     39     14     13  1.112863e-003  1.129136e-003  2.000000e-004  2.261947e-010  0.000000e+000
     40     23     13  1.132708e-003  1.129136e-003  2.000000e-004  2.261947e-010  0.000000e+000
     41    113     13  1.213156e-003  1.129136e-003  2.000000e-004  2.261947e-010  0.000000e+000
     42     15     14  1.403165e-003  1.112863e-003  2.000000e-004  2.261947e-010  0.000000e+000
     43     24     14  1.165455e-003  1.112863e-003  2.000000e-004  2.261947e-010  0.000000e+000
     44    114     14  1.238063e-003  1.112863e-003  2.000000e-004  2.261947e-010  0.000000e+000
     45     16     15  1.519640e-003  1.403165e-003  2.000000e-004  2.261947e-010  0.000000e+000
     46     25     15  1.178644e-003  1.403165e-003  2.000000e-004  2.261947e-010  0.000000e+000
     47    115     15  1.339788e-003  1.403165e-003  2.000000e-004  2.261947e-010  0.000000e+000
     48     17     16  1.340901e-003  1.519640e-003  2.000000e-004  2.261947e-010  0.000000e+000
     49     26     16  1.283536e-003  1.519640e-003  2.000000e-004  2.261947e-010  0.000000e+000
     50    116     16  1.129136e-003  1.519640e-003  2.000000e-004  2.261947e-010  0.000000e+000
     51     18     17  1.219129e-003  1.340901e-003  2.000000e-004  2.261947e-010  0.000000e+000
     52     27     17  1.216794e-003  1.340901e-003  2.000000e-004  2.261947e-010  0.000000e+000
     53    117     17  1.170201e-003  1.340901e-003  2.000000e-004  2.261947e-010  0.000000e+000
     54     19     18  8.998664e-004  1.219129e-003  2.000000e-004  2.261947e-010  0.000000e+000
     55     28     18  1.326217e-003  1.219129e-003  2.000000e-004  2.261947e-010  0.000000e+000
     56    118     18  1.026424e-003  1.219129e-003  2.000000e-004  2.261947e-010  0.000000e+000
     57     20     19  1.034049e-003  8.998664e-004  2.000000e-004  2.261947e-010  0.000000e+000
     58     29     19  1.452377e-003  8.998664e-004  2.000000e-004  2.261947e-010  0.000000e+000
     59    119     19  9.489664e-004  8.998664e-004  2.000000e-004  2.261947e-010  0.000000e+000
     60      0     20  1.630839e-003  1.034049e-003  2.000000e-004  0.000000e+000  0.000000e+000
     61     30     20  8.469686e-004  1.034049e-003  2.000000e-004  2.261947e-010  0.000000e+000
     62    120     20  1.160987e-003  1.034049e-003  2.000000e-004  2.261947e-010  0.000000e+000
     63     22     21  1.040216e-003  1.058961e-003  2.000000e-004  2.261947e-010  0.000000e+000
     64     31     21  1.190231e-003  1.058961e-003  2.000000e-004  2.261947e-010  0.000000e+000
     65    121     21  1.198996e-003  1.058961e-003  2.000000e-004  2.261947e-010  0.000000e+000
     66     -1     21  1.062975e-003  1.058961e-003  2.000000e-004  0.000000e+000  0.000000e+000
     67     23     22  1.132708e-003  1.040216e-003  2.000000e-004  2.261947e-010  0.000000e+000
     68     32     22  1.111803e-003  1.040216e-003  2.000000e-004  2.261947e-010  0.000000e+000
     69    122     22  1.695843e-003  1.040216e-003  2.000000e-004  2.261947e-010  0.000000e+000
     70     24     23  1.165455e-003  1.132708e-003  2.000000e-004  2.261947e-010  0.000000e+000
     71     33     23  1.181875e-003  1.132708e-003  2.000000e-004  2.261947e-010  0.000000e+000
     72    123     23  1.146241e-003  1.132708e-003  2.000000e-004  2.261947e-010  0.000000e+000
     73     25     24  1.178644e-003  1.165455e-003  2.000000e-004  2.261947e-010  0.000000e+000
     74     34     24  1.117787e-003  1.165455e-003  2.000000e-004  2.261947e-010  0.000000e+000
     75    124     24  1.295065e-003  1.165455e-003  2.000000e-004  2.261947e-010  0.000000e+000
     76     26     25  1.283536e-003  1.178644e-003  2.000000e-004  2.261947e-010  0.000000e+000
     77     35     25  9.829261e-004  1.178644e-003  2.000000e-004  2.261947e-010  0.000000e+000
     78    125     25  1.074453e-003  1.178644e-003  2.000000e-004  2.261947e-010  0.000000e+000
     79     27     26  1.216794e-003  1.283536e-003  2.000000e-004  2.261947e-010  0.000000e+000
     80     36     26  8.348139e-004  1.283536e-003  2.000000e-004  2.261947e-010  0.000000e+000
     81    126     26  1.326257e-003  1.283536e-003  2.000000e-004  2.261947e-010  0.000000e+000
     82     28     27  1.326217e-003  1.216794e-003  2.000000e-004  2.261947e-010  0.000000e+000
     83     37     27  1.094653e-003  1.216794e-003  2.000000e-004  2.261947e-010  0.000000e+000
     84    127     27  1.223619e-003  1.216794e-003  2.000000e-004  2.261947e-010  0.000000e+000
     85     29     28  1.452377e-003  1.326217e-003  2.000000e-004  2.261947e-010  0.000000e+000
     86     38     28  1.187249e-003  1.326217e-003  2.000000e-004  2.261947e-010  0.000000e+000
     87    128     28  1.019105e-003  1.326217e-003  2.000000e-004  2.261947e-010  0.000000e+000
     88     30     29  8.469686e-004  1.452377e-003  2.000000e-004  2.261947e-010  0.000000e+000
     89     39     29  1.310685e-003  1.452377e-003  2.000000e-004  2.261947e-010  0.000000e+000
     90    129     29  8.466093e-004  1.452377e-003  2.000000e-004  2.261947e-010  0.000000e+000
     91      0     30  1.630839e-003  8.469686e-004  2.000000e-004  0.000000e+000  0.000000e+000
     92     40     30  1.069160e-003  8.469686e-004  2.000000e-004  2.261947e-010  0.000000e+000
     93    130     30  1.508591e-003  8.469686e-004  2.000000e-004  2.261947e-010  0.000000e+000
     94     32     31  1.111803e-003  1.190231e-003  2.000000e-004  2.261947e-010  0.000000e+000
     95     41     31  1.373940e-003  1.190231e-003  2.000000e-004  2.261947e-010  0.000000e+000
     96    131     31  1.098689e-003  1.190231e-003  2.000000e-004  2.261947e-010  0.000000e+000
     97     -1     31  1.062975e-003  1.190231e-003  2.000000e-004  0.000000e+000  0.000000e+000
     98     33     32  1.181875e-003  1.111803e-003  2.000000e-004  2.261947e-010  0.000000e+000
     99     42     32  1.553600e-003  1.111803e-003  2.000000e-004  2.261947e-010  0.000000e+000
    100    132     32  1.049662e-003  1.111803e-003  2.000000e-004  2.261947e-010  0.000000e+000
    101     34     33  1.117787e-003  1.181875e-003  2.000000e-004  2.261947e-010  0.000000e+000
    102     43     33  1.082287e-003  1.181875e-003  2.000000e-004  2.261947e-010  0.000000e+000
    103    133     33  1.113921e-003  1.181875e-003  2.000000e-004  2.261947e-010  0.000000e+000
    104     35     34  9.829261e-004  1.117787e-003  2.000000e-004  2.261947e-010  0.000000e+000
    105     44     34  1.304832e-003  1.117787e-003  2.000000e-004  2.261947e-010  0.000000e+000
    106    134     34  1.395238e-003  1.117787e-003  2.000000e-004  2.261947e-010  0.000000e+000
    107     36     35  8.348139e-004  9.829261e-004  2.000000e-004  2.261947e-010  0.000000e+000
    108     45     35  1.172421e-003  9.829261e-004  2.000000e-004  2.261947e-010  0.000000e+000
    109    135     35  1.301105e-003  9.829261e-004  2.000000e-004  2.261947e-010  0.000000e+000
    110     37     36  1.094653e-003  8.348139e-004  2.000000e-004  2.261947e-010  0.000000e+000
    111     46     36  1.252555e-003  8.348139e-004  2.000000e-004  2.261947e-010  0.000000e+000
    112    136     36  1.428572e-003  8.348139e-004  2.000000e-004  2.261947e-010  0.000000e+000
    113     38     37  1.187249e-003  1.094653e-003  2.000000e-004  2.261947e-010  0.000000e+000
    114     47     37  1.755179e-003  1.094653e-003  2.000000e-004  2.261947e-010  0.000000e+000
    115    137     37  1.154291e-003  1.094653e-003  2.000000e-004  2.261947e-010  0.000000e+000
    116     39     38  1.310685e-003  1.187249e-003  2.000000e-004  2.261947e-010  0.000000e+000
    117     48     38  1.453910e-003  1.187249e-003  2.000000e-004  2.261947e-010  0.000000e+000
    118    138     38  1.265755e-003  1.187249e-003  2.000000e-004  2.261947e-010  0.000000e+000
    119     40     39  1.069160e-003  1.310685e-003  2.000000e-004  2.261947e-010  0.000000e+000
    120     49     39  1.060427e-003  1.310685e-003  2.000000e-004  2.261947e-010  0.000000e+000
    121    139     39  1.674340e-003  1.310685e-003  2.000000e-004  2.261947e-010  0.000000e+000
    122      0     40  1.630839e-003  1.069160e-003  2.000000e-004  0.000000e+000  0.000000e+000
    123     50     40  1.162392e-003  1.069160e-003  2.000000e-004  2.261947e-010  0.000000e+000
    124    140     40  1.027431e-003  1.069160e-003  2.000000e-004  2.261947e-010  0.000000e+000
    125     42     41  1.553600e-003  1.373940e-003  2.000000e-004  2.261947e-010  0.000000e+000
    126     51     41  1.322539e-003  1.373940e-003  2.000000e-004  2.261947e-010  0.000000e+000
    127    141     41  1.441146e-003  1.373940e-003  2.000000e-004  2.261947e-010  0.000000e+000
    128     -1     41  1.062975e-003  1.373940e-003  2.000000e-004  0.000000e+000  0.000000e+000
    129     43     42  1.082287e-003  1.553600e-003  2.000000e-004  2.261947e-010  0.000000e+000
    130     52     42  1.252225e-003  1.553600e-003  2.000000e-004  2.261947e-010  0.000000e+000
    131    142     42  1.443449e-003  1.553600e-003  2.000000e-004  2.261947e-010  0.000000e+000
    132     44     43  1.304832e-003  1.082287e-003  2.000000e-004  2.261947e-010  0.000000e+000
    133     53     43  1.346715e-003  1.082287e-003  2.000000e-004  2.261947e-010  0.000000e+000
    134    143     43  1.166965e-003  1.082287e-003  2.000000e-004  2.261947e-010  0.000000e+000
    135     45     44  1.172421e-003  1.304832e-003  2.000000e-004  2.261947e-010  0.000000e+000
    136     54     44  1.413288e-003  1.304832e-003  2.000000e-004  2.261947e-010  0.000000e+000
    137    144     44  1.392176e-003  1.304832e-003  2.000000e-004  2.261947e-010  0.000000e+000
    138     46     45  1.252555e-003  1.172421e-003  2.000000e-004  2.261947e-010  0.000000e+000
    139     55     45  1.226083e-003  1.172421e-003  2.000000e-004  2.261947e-010  0.000000e+000
    140    145     45  1.065486e-003  1.172421e-003  2.000000e-004  2.261947e-010  0.000000e+000
    141     47     46  1.755179e-003  1.252555e-003  2.000000e-004  2.261947e-010  0.000000e+000
    142     56     46  9.392441e-004  1.252555e-003  2.000000e-004  2.261947e-010  0.000000e+000
    143    146     46  8.254575e-004  1.252555e-003  2.000000e-004  2.261947e-010  0.000000e+000
    144     48     47  1.453910e-003  1.755179e-003  2.000000e-004  2.261947e-010  0.000000e+000
    145     57     47  1.195460e-003  1.755179e-003  2.000000e-004  2.261947e-010  0.000000e+000
    146    147     47  1.410546e-003  1.755179e-003  2.000000e-004  2.261947e-010  0.000000e+000
    147     49     48  1.060427e-003  1.453910e-003  2.000000e-004  2.261947e-010  0.000000e+000
    148     58     48  1.117709e-003  1.453910e-003  2.000000e-004  2.261947e-010  0.000000e+000
    149    148     48  1.104249e-003  1.453910e-003  2.000000e-004  2.261947e-010  0.000000e+000
    150     50     49  1.162392e-003  1.060427e-003  2.000000e-004  2.261947e-010  0.000000e+000
    151     59     49  1.142520e-003  1.060427e-003  2.000000e-004  2.261947e-010  0.000000e+000
    152    149     49  1.306480e-003  1.060427e-003  2.000000e-004  2.261947e-010  0.000000e+000
    153      0     50  1.630839e-003  1.162392e-003  2.000000e-004  0.000000e+000  0.000000e+000
    154     60     50  1.178498e-003  1.162392e-003  2.000000e-004  2.261947e-010  0.000000e+000
    155    150     50  1.291121e-003  1.162392e-003  2.000000e-004  2.261947e-010  0.000000e+000
    156     52     51  1.252225e-003  1.322539e-003  2.000000e-004  2.261947e-010  0.000000e+000
    157     61     51  1.391590e-003  1.322539e-003  2.000000e-004  2.261947e-010  0.000000e+000
    158    151     51  1.106494e-003  1.322539e-003  2.000000e-004  2.261947e-010  0.000000e+000
    159     -1     51  1.062975e-003  1.322539e-003  2.000000e-004  0.000000e+000  0.000000e+000
    160     53     52  1.346715e-003  1.252225e-003  2.000000e-004  2.261947e-010  0.000000e+000
    161     62     52  1.266551e-003  1.252225e-003  2.000000e-004  2.261947e-010  0.000000e+000
    162    152     52  1.063409e-003  1.252225e-003  2.000000e-004  2.261947e-010  0.000000e+000
    163     54     53  1.413288e-003  1.346715e-003  2.000000e-004  2.261947e-010  0.000000e+000
    164     63     53  9.463234e-004  1.346715e-003  2.000000e-004  2.261947e-010  0.000000e+000
    165    153     53  1.016238e-003  1.346715e-003  2.000000e-004  2.261947e-010  0.000000e+000
    166     55     54  1.226083e-003  1.413288e-003  2.000000e-004  2.261947e-010  0.000000e+000
    167     64     54  1.432210e-003  1.413288e-003  2.000000e-004  2.261947e-010  0.000000e+000
    168    154     54  1.002697e-003  1.413288e-003  2.000000e-004  2.261947e-010  0.000000e+000
    169     56     55  9.392441e-004  1.226083e-003  2.000000e-004  2.261947e-010  0.000000e+000
    170     65     55  1.294587e-003  1.226083e-003  2.000000e-004  2.261947e-010  0.000000e+000
    171    155     55  1.039107e-003  1.226083e-003  2.000000e-004  2.261947e-010  0.000000e+000
    172     57     56  1.195460e-003  9.392441e-004  2.000000e-004  2.261947e-010  0.000000e+000
    173     66     56  1.184336e-003  9.392441e-004  2.000000e-004  2.261947e-010  0.000000e+000
    174    156     56  1.177968e-003  9.392441e-004  2.000000e-004  2.261947e-010  0.000000e+000
    175     58     57  1.117709e-003  1.195460e-003  2.000000e-004  2.261947e-010  0.000000e+000
    176     67     57  1.414920e-003  1.195460e-003  2.000000e-004  2.261947e-010  0.000000e+000
