3608
1	-1	1	0.00000685185185	0.07950000000000	0.00004111111111
2	1	82	0.00000685185185	0.07950000000000	0.00004111111111
3	1	83	0.00000685185185	0.07950000000000	0.00004111111111
4	1	91	0.00000685185185	0.07950000000000	0.00004111111111
5	-1	2	0.00000685185185	0.07950000000000	0.00004111111111
6	2	84	0.00000685185185	0.07950000000000	0.00004111111111
7	2	93	0.00000685185185	0.07950000000000	0.00004111111111
8	-1	3	0.00000685185185	0.07950000000000	0.00004111111111
9	3	83	0.00000685185185	0.07950000000000	0.00004111111111
10	3	84	0.00000685185185	0.07950000000000	0.00004111111111
11	3	85	0.00000685185185	0.07950000000000	0.00004111111111
12	3	92	0.00000685185185	0.07950000000000	0.00004111111111
13	3	93	0.00000685185185	0.07950000000000	0.00004111111111
14	3	94	0.00000685185185	0.07950000000000	0.00004111111111
15	-1	4	0.00000685185185	0.07950000000000	0.00004111111111
16	4	86	0.00000685185185	0.07950000000000	0.00004111111111
17	4	94	0.00000685185185	0.07950000000000	0.00004111111111
18	-1	5	0.00000685185185	0.07950000000000	0.00004111111111
19	5	85	0.00000685185185	0.07950000000000	0.00004111111111
20	5	95	0.00000685185185	0.07950000000000	0.00004111111111
21	-1	6	0.00000685185185	0.07950000000000	0.00004111111111
22	6	87	0.00000685185185	0.07950000000000	0.00004111111111
23	6	95	0.00000685185185	0.07950000000000	0.00004111111111
24	6	96	0.00000685185185	0.07950000000000	0.00004111111111
25	-1	7	0.00000685185185	0.07950000000000	0.00004111111111
26	7	88	0.00000685185185	0.07950000000000	0.00004111111111
27	7	89	0.00000685185185	0.07950000000000	0.00004111111111
28	7	98	0.00000685185185	0.07950000000000	0.00004111111111
29	-1	8	0.00000685185185	0.07950000000000	0.00004111111111
30	8	89	0.00000685185185	0.07950000000000	0.00004111111111
31	8	98	0.00000685185185	0.07950000000000	0.00004111111111
32	-1	9	0.00000685185185	0.07950000000000	0.00004111111111
33	-1	10	0.00000685185185	0.07950000000000	0.00004111111111
34	10	83	0.00000685185185	0.07950000000000	0.00004111111111
35	-1	11	0.00000685185185	0.07950000000000	0.00004111111111
36	11	83	0.00000685185185	0.07950000000000	0.00004111111111
37	11	91	0.00000685185185	0.07950000000000	0.00004111111111
38	11	92	0.00000685185185	0.07950000000000	0.00004111111111
39	11	93	0.00000685185185	0.07950000000000	0.00004111111111
40	-1	12	0.00000685185185	0.07950000000000	0.00004111111111
41	12	83	0.00000685185185	0.07950000000000	0.00004111111111
42	12	84	0.00000685185185	0.07950000000000	0.00004111111111
43	12	92	0.00000685185185	0.07950000000000	0.00004111111111
44	12	101	0.00000685185185	0.07950000000000	0.00004111111111
45	12	102	0.00000685185185	0.07950000000000	0.00004111111111
46	-1	13	0.00000685185185	0.07950000000000	0.00004111111111
47	13	86	0.00000685185185	0.07950000000000	0.00004111111111
48	-1	14	0.00000685185185	0.07950000000000	0.00004111111111
49	14	85	0.00000685185185	0.07950000000000	0.00004111111111
50	14	94	0.00000685185185	0.07950000000000	0.00004111111111
51	14	95	0.00000685185185	0.07950000000000	0.00004111111111
52	14	103	0.00000685185185	0.07950000000000	0.00004111111111
53	-1	15	0.00000685185185	0.07950000000000	0.00004111111111
54	15	95	0.00000685185185	0.07950000000000	0.00004111111111
55	15	96	0.00000685185185	0.07950000000000	0.00004111111111
56	15	97	0.00000685185185	0.07950000000000	0.00004111111111
57	15	104	0.00000685185185	0.07950000000000	0.00004111111111
58	15	105	0.00000685185185	0.07950000000000	0.00004111111111
59	-1	16	0.00000685185185	0.07950000000000	0.00004111111111
60	16	89	0.00000685185185	0.07950000000000	0.00004111111111
61	16	96	0.00000685185185	0.07950000000000	0.00004111111111
62	16	97	0.00000685185185	0.07950000000000	0.00004111111111
63	16	105	0.00000685185185	0.07950000000000	0.00004111111111
64	16	106	0.00000685185185	0.07950000000000	0.00004111111111
65	-1	17	0.00000685185185	0.07950000000000	0.00004111111111
66	17	98	0.00000685185185	0.07950000000000	0.00004111111111
67	17	99	0.00000685185185	0.07950000000000	0.00004111111111
68	17	108	0.00000685185185	0.07950000000000	0.00004111111111
69	-1	18	0.00000685185185	0.07950000000000	0.00004111111111
70	18	89	0.00000685185185	0.07950000000000	0.00004111111111
71	18	99	0.00000685185185	0.07950000000000	0.00004111111111
72	-1	19	0.00000685185185	0.07950000000000	0.00004111111111
73	19	91	0.00000685185185	0.07950000000000	0.00004111111111
74	19	92	0.00000685185185	0.07950000000000	0.00004111111111
75	19	110	0.00000685185185	0.07950000000000	0.00004111111111
76	-1	20	0.00000685185185	0.07950000000000	0.00004111111111
