      1      2      1  5.477320e-005  5.406282e-005  5.724376e-005  3.134197e-013  0.000000e+000
      2     11      1  5.670670e-005  5.406282e-005  5.176844e-005  1.387531e-013  0.000000e+000
      3    101      1  5.455535e-005  5.406282e-005  5.079408e-005  1.673913e-013  0.000000e+000
      4     -1      1  5.766908e-005  5.406282e-005  5.001452e-005  0.000000e+000  0.000000e+000
      5      3      2  5.389774e-005  5.477320e-005  5.191530e-005  1.110504e-013  0.000000e+000
      6     12      2  6.100948e-005  5.477320e-005  5.234520e-005  1.370132e-013  0.000000e+000
      7    102      2  5.335418e-005  5.477320e-005  5.098243e-005  2.011174e-013  0.000000e+000
      8      4      3  5.565828e-005  5.389774e-005  5.062008e-005  1.667955e-013  0.000000e+000
      9     13      3  5.826203e-005  5.389774e-005  1.166956e-004  4.937259e-013  0.000000e+000
     10    103      3  5.309104e-005  5.389774e-005  5.041072e-005  1.854947e-013  0.000000e+000
     11      5      4  5.272004e-005  5.565828e-005  5.542443e-005  1.904065e-013  0.000000e+000
     12     14      4  5.648645e-005  5.565828e-005  5.342791e-005  2.559500e-013  0.000000e+000
     13    104      4  5.371067e-005  5.565828e-005  5.035160e-005  1.770772e-013  0.000000e+000
     14      6      5  5.541159e-005  5.272004e-005  5.218574e-005  2.186331e-013  0.000000e+000
     15     15      5  5.357558e-005  5.272004e-005  5.002210e-005  1.289009e-013  0.000000e+000
     16    105      5  5.192074e-005  5.272004e-005  6.174922e-005  1.968611e-013  0.000000e+000
     17      7      6  5.350629e-005  5.541159e-005  5.012376e-005  2.259917e-013  0.000000e+000
     18     16      6  5.307833e-005  5.541159e-005  5.714302e-005  1.144648e-013  0.000000e+000
     19    106      6  5.223580e-005  5.541159e-005  5.304113e-005  1.472295e-013  0.000000e+000
     20      8      7  5.235640e-005  5.350629e-005  5.057202e-005  1.801776e-013  0.000000e+000
     21     17      7  5.437502e-005  5.350629e-005  7.346453e-005  2.725748e-013  0.000000e+000
     22    107      7  5.124198e-005  5.350629e-005  6.081735e-005  1.651643e-013  0.000000e+000
     23      9      8  5.434734e-005  5.235640e-005  5.153494e-005  1.878764e-013  0.000000e+000
     24     18      8  5.485319e-005  5.235640e-005  5.074650e-005  1.702665e-013  0.000000e+000
     25    108      8  5.257990e-005  5.235640e-005  5.152725e-005  1.736476e-013  0.000000e+000
     26     10      9  5.240085e-005  5.434734e-005  5.151323e-005  1.763312e-013  0.000000e+000
     27     19      9  5.431084e-005  5.434734e-005  5.056760e-005  1.385350e-013  0.000000e+000
     28    109      9  5.367683e-005  5.434734e-005  5.034627e-005  1.791847e-013  0.000000e+000
     29      0     10  5.335087e-005  5.240085e-005  5.862784e-005  0.000000e+000  0.000000e+000
     30     20     10  5.567031e-005  5.240085e-005  5.026383e-005  1.784904e-013  0.000000e+000
     31    110     10  5.772031e-005  5.240085e-005  5.010711e-005  1.679188e-013  0.000000e+000
     32     12     11  6.100948e-005  5.670670e-005  5.169417e-005  1.487021e-013  0.000000e+000
     33     21     11  5.274121e-005  5.670670e-005  5.010728e-005  1.096440e-013  0.000000e+000
     34    111     11  5.317262e-005  5.670670e-005  5.040105e-005  1.110515e-013  0.000000e+000
     35     -1     11  5.766908e-005  5.670670e-005  5.129124e-005  0.000000e+000  0.000000e+000
     36     13     12  5.826203e-005  6.100948e-005  5.010414e-005  4.917347e-013  0.000000e+000
     37     22     12  5.240470e-005  6.100948e-005  8.304180e-005  2.090897e-013  0.000000e+000
     38    112     12  5.488489e-005  6.100948e-005  5.706207e-005  3.319714e-013  0.000000e+000
     39     14     13  5.648645e-005  5.826203e-005  5.124017e-005  1.432033e-013  0.000000e+000
     40     23     13  5.146281e-005  5.826203e-005  5.188307e-005  1.782135e-013  0.000000e+000
     41    113     13  5.579230e-005  5.826203e-005  5.300188e-005  1.805569e-013  0.000000e+000
     42     15     14  5.357558e-005  5.648645e-005  5.053378e-005  1.086368e-013  0.000000e+000
     43     24     14  5.224032e-005  5.648645e-005  5.411838e-005  1.993297e-013  0.000000e+000
     44    114     14  5.264509e-005  5.648645e-005  6.050650e-005  2.081910e-013  0.000000e+000
     45     16     15  5.307833e-005  5.357558e-005  5.269518e-005  1.766172e-013  0.000000e+000
     46     25     15  5.439337e-005  5.357558e-005  5.017704e-005  1.776284e-013  0.000000e+000
     47    115     15  5.252238e-005  5.357558e-005  5.105179e-005  1.744103e-013  0.000000e+000
     48     17     16  5.437502e-005  5.307833e-005  5.945495e-005  2.027492e-013  0.000000e+000
     49     26     16  5.301462e-005  5.307833e-005  5.175523e-005  1.596572e-013  0.000000e+000
     50    116     16  5.424196e-005  5.307833e-005  5.508074e-005  1.082645e-013  0.000000e+000
     51     18     17  5.485319e-005  5.437502e-005  6.456033e-005  2.212282e-013  0.000000e+000
     52     27     17  5.127098e-005  5.437502e-005  5.105219e-005  1.894138e-013  0.000000e+000
     53    117     17  5.627213e-005  5.437502e-005  5.048837e-005  1.424542e-013  0.000000e+000
     54     19     18  5.431084e-005  5.485319e-005  5.132752e-005  1.950587e-013  0.000000e+000
     55     28     18  5.314367e-005  5.485319e-005  6.642111e-005  2.442932e-013  0.000000e+000
     56    118     18  5.474920e-005  5.485319e-005  5.250535e-005  1.400126e-013  0.000000e+000
     57     20     19  5.567031e-005  5.431084e-005  5.145362e-005  1.686333e-013  0.000000e+000
     58     29     19  5.642847e-005  5.431084e-005  7.817300e-005  3.911762e-013  0.000000e+000
     59    119     19  5.606385e-005  5.431084e-005  5.580521e-005  1.095811e-013  0.000000e+000
     60      0     20  5.335087e-005  5.567031e-005  5.253348e-005  0.000000e+000  0.000000e+000
     61     30     20  5.548678e-005  5.567031e-005  5.039657e-005  1.781157e-013  0.000000e+000
     62    120     20  5.806610e-005  5.567031e-005  5.043861e-005  2.501478e-013  0.000000e+000
     63     22     21  5.240470e-005  5.274121e-005  5.575173e-005  1.941765e-013  0.000000e+000
     64     31     21  5.117859e-005  5.274121e-005  5.020935e-005  1.643722e-013  0.000000e+000
     65    121     21  5.855598e-005  5.274121e-005  5.033755e-005  1.814372e-013  0.000000e+000
     66     -1     21  5.766908e-005  5.274121e-005  5.801017e-005  0.000000e+000  0.000000e+000
     67     23     22  5.146281e-005  5.240470e-005  5.159714e-005  1.478839e-013  0.000000e+000
     68     32     22  5.182878e-005  5.240470e-005  5.189011e-005  1.875035e-013  0.000000e+000
     69    122     22  6.132611e-005  5.240470e-005  7.157614e-005  1.862672e-013  0.000000e+000
     70     24     23  5.224032e-005  5.146281e-005  5.325709e-005  1.794398e-013  0.000000e+000
     71     33     23  5.337190e-005  5.146281e-005  5.262570e-005  1.729916e-013  0.000000e+000
     72    123     23  5.863465e-005  5.146281e-005  5.367002e-005  1.789708e-013  0.000000e+000
     73     25     24  5.439337e-005  5.224032e-005  5.058015e-005  1.141406e-013  0.000000e+000
     74     34     24  5.188686e-005  5.224032e-005  5.074115e-005  1.005284e-013  0.000000e+000
     75    124     24  5.378966e-005  5.224032e-005  6.375469e-005  2.411680e-013  0.000000e+000
     76     26     25  5.301462e-005  5.439337e-005  5.707490e-005  1.894942e-013  0.000000e+000
     77     35     25  5.641630e-005  5.439337e-005  5.437235e-005  1.825339e-013  0.000000e+000
     78    125     25  5.648868e-005  5.439337e-005  6.134321e-005  3.571529e-013  0.000000e+000
     79     27     26  5.127098e-005  5.301462e-005  5.330409e-005  1.380449e-013  0.000000e+000
     80     36     26  5.512027e-005  5.301462e-005  5.186573e-005  1.959143e-013  0.000000e+000
     81    126     26  5.243966e-005  5.301462e-005  5.544947e-005  2.347824e-013  0.000000e+000
     82     28     27  5.314367e-005  5.127098e-005  5.115379e-005  1.707755e-013  0.000000e+000
     83     37     27  5.599955e-005  5.127098e-005  5.025170e-005  1.031485e-013  0.000000e+000
     84    127     27  5.942499e-005  5.127098e-005  5.147541e-005  1.061051e-013  0.000000e+000
     85     29     28  5.642847e-005  5.314367e-005  5.325332e-005  1.368824e-013  0.000000e+000
     86     38     28  5.233211e-005  5.314367e-005  5.109737e-005  1.150452e-013  0.000000e+000
     87    128     28  5.130042e-005  5.314367e-005  5.187789e-005  1.689045e-013  0.000000e+000
     88     30     29  5.548678e-005  5.642847e-005  5.212215e-005  2.098247e-013  0.000000e+000
     89     39     29  5.273722e-005  5.642847e-005  5.306859e-005  1.835722e-013  0.000000e+000
     90    129     29  5.307667e-005  5.642847e-005  5.076792e-005  1.775090e-013  0.000000e+000
     91      0     30  5.335087e-005  5.548678e-005  5.131610e-005  0.000000e+000  0.000000e+000
     92     40     30  5.207026e-005  5.548678e-005  5.039560e-005  1.708635e-013  0.000000e+000
     93    130     30  5.311642e-005  5.548678e-005  5.060708e-005  1.693756e-013  0.000000e+000
     94     32     31  5.182878e-005  5.117859e-005  5.077252e-005  1.687256e-013  0.000000e+000
     95     41     31  5.254698e-005  5.117859e-005  5.117502e-005  1.866367e-013  0.000000e+000
     96    131     31  5.182472e-005  5.117859e-005  5.286672e-005  1.793190e-013  0.000000e+000
     97     -1     31  5.766908e-005  5.117859e-005  5.951103e-005  0.000000e+000  0.000000e+000
     98     33     32  5.337190e-005  5.182878e-005  5.234810e-005  1.310095e-013  0.000000e+000
     99     42     32  5.180772e-005  5.182878e-005  5.491679e-005  1.805745e-013  0.000000e+000
    100    132     32  5.202195e-005  5.182878e-005  5.342323e-005  1.899596e-013  0.000000e+000
    101     34     33  5.188686e-005  5.337190e-005  5.311629e-005  1.944963e-013  0.000000e+000
    102     43     33  5.308755e-005  5.337190e-005  5.714412e-005  1.213290e-013  0.000000e+000
    103    133     33  5.388635e-005  5.337190e-005  5.118426e-005  1.739605e-013  0.000000e+000
    104     35     34  5.641630e-005  5.188686e-005  5.146667e-005  1.793038e-013  0.000000e+000
    105     44     34  5.257153e-005  5.188686e-005  5.016399e-005  1.359521e-013  0.000000e+000
    106    134     34  5.244927e-005  5.188686e-005  5.047673e-005  1.776118e-013  0.000000e+000
    107     36     35  5.512027e-005  5.641630e-005  5.772942e-005  2.395126e-013  0.000000e+000
    108     45     35  5.515669e-005  5.641630e-005  5.118522e-005  1.719963e-013  0.000000e+000
    109    135     35  5.440830e-005  5.641630e-005  5.259460e-005  2.249583e-013  0.000000e+000
    110     37     36  5.599955e-005  5.512027e-005  5.212092e-005  2.227548e-013  0.000000e+000
    111     46     36  5.254414e-005  5.512027e-005  6.335635e-005  2.398771e-013  0.000000e+000
    112    136     36  5.176790e-005  5.512027e-005  5.129124e-005  1.042536e-013  0.000000e+000
    113     38     37  5.233211e-005  5.599955e-005  6.784457e-005  1.402213e-013  0.000000e+000
    114     47     37  5.509076e-005  5.599955e-005  5.134107e-005  2.649499e-013  0.000000e+000
    115    137     37  5.106231e-005  5.599955e-005  5.529073e-005  1.833516e-013  0.000000e+000
    116     39     38  5.273722e-005  5.233211e-005  5.100174e-005  1.297793e-013  0.000000e+000
    117     48     38  5.284266e-005  5.233211e-005  5.363227e-005  1.875974e-013  0.000000e+000
    118    138     38  5.183418e-005  5.233211e-005  5.055000e-005  1.503295e-013  0.000000e+000
    119     40     39  5.207026e-005  5.273722e-005  5.087360e-005  1.346330e-013  0.000000e+000
    120     49     39  5.274241e-005  5.273722e-005  5.191962e-005  1.812900e-013  0.000000e+000
    121    139     39  5.985887e-005  5.273722e-005  5.009862e-005  1.289513e-013  0.000000e+000
    122      0     40  5.335087e-005  5.207026e-005  5.007345e-005  0.000000e+000  0.000000e+000
    123     50     40  5.688959e-005  5.207026e-005  5.101518e-005  1.335762e-013  0.000000e+000
    124    140     40  5.360591e-005  5.207026e-005  5.419988e-005  1.775577e-013  0.000000e+000
    125     42     41  5.180772e-005  5.254698e-005  7.878146e-005  3.214213e-013  0.000000e+000
    126     51     41  5.627549e-005  5.254698e-005  5.131201e-005  1.342486e-013  0.000000e+000
    127    141     41  6.128009e-005  5.254698e-005  5.084865e-005  1.141051e-013  0.000000e+000
    128     -1     41  5.766908e-005  5.254698e-005  6.031241e-005  0.000000e+000  0.000000e+000
    129     43     42  5.308755e-005  5.180772e-005  5.154280e-005  1.708802e-013  0.000000e+000
    130     52     42  5.531917e-005  5.180772e-005  6.279670e-005  2.125324e-013  0.000000e+000
    131    142     42  5.740204e-005  5.180772e-005  5.446227e-005  1.859104e-013  0.000000e+000
    132     44     43  5.257153e-005  5.308755e-005  5.428870e-005  1.449811e-013  0.000000e+000
    133     53     43  5.456844e-005  5.308755e-005  5.041788e-005  2.286440e-013  0.000000e+000
    134    143     43  5.480044e-005  5.308755e-005  5.268093e-005  1.103548e-013  0.000000e+000
    135     45     44  5.515669e-005  5.257153e-005  6.363636e-005  2.230052e-013  0.000000e+000
    136     54     44  5.556998e-005  5.257153e-005  5.478617e-005  2.039202e-013  0.000000e+000
    137    144     44  5.297530e-005  5.257153e-005  5.094217e-005  1.371995e-013  0.000000e+000
    138     46     45  5.254414e-005  5.515669e-005  5.390739e-005  2.095127e-013  0.000000e+000
    139     55     45  6.141541e-005  5.515669e-005  5.739391e-005  3.050597e-013  0.000000e+000
    140    145     45  5.360941e-005  5.515669e-005  5.231751e-005  2.071381e-013  0.000000e+000
    141     47     46  5.509076e-005  5.254414e-005  5.013872e-005  1.678889e-013  0.000000e+000
    142     56     46  5.296563e-005  5.254414e-005  5.078293e-005  1.701328e-013  0.000000e+000
    143    146     46  5.484960e-005  5.254414e-005  5.133547e-005  1.815569e-013  0.000000e+000
    144     48     47  5.284266e-005  5.509076e-005  5.087396e-005  1.760202e-013  0.000000e+000
    145     57     47  5.362650e-005  5.509076e-005  5.097409e-005  1.061214e-013  0.000000e+000
    146    147     47  5.265388e-005  5.509076e-005  5.640598e-005  2.096474e-013  0.000000e+000
    147     49     48  5.274241e-005  5.284266e-005  5.029331e-005  1.132113e-013  0.000000e+000
    148     58     48  5.532073e-005  5.284266e-005  6.601913e-005  1.962974e-013  0.000000e+000
    149    148     48  5.211832e-005  5.284266e-005  5.005711e-005  1.849217e-013  0.000000e+000
    150     50     49  5.688959e-005  5.274241e-005  5.200371e-005  1.054543e-013  0.000000e+000
    151     59     49  5.761932e-005  5.274241e-005  5.023394e-005  1.292282e-013  0.000000e+000
    152    149     49  5.408989e-005  5.274241e-005  5.108609e-005  2.043404e-013  0.000000e+000
    153      0     50  5.335087e-005  5.688959e-005  5.226001e-005  0.000000e+000  0.000000e+000
    154     60     50  6.025477e-005  5.688959e-005  5.104359e-005  2.295114e-013  0.000000e+000
    155    150     50  5.716048e-005  5.688959e-005  5.332209e-005  2.182923e-013  0.000000e+000
    156     52     51  5.531917e-005  5.627549e-005  5.037865e-005  2.774158e-013  0.000000e+000
    157     61     51  5.419196e-005  5.627549e-005  5.058397e-005  1.385713e-013  0.000000e+000
    158    151     51  5.363198e-005  5.627549e-005  5.727307e-005  2.092242e-013  0.000000e+000
    159     -1     51  5.766908e-005  5.627549e-005  5.066183e-005  0.000000e+000  0.000000e+000
    160     53     52  5.456844e-005  5.531917e-005  5.892393e-005  2.129528e-013  0.000000e+000
    161     62     52  5.300542e-005  5.531917e-005  5.099321e-005  1.025208e-013  0.000000e+000
    162    152     52  5.205392e-005  5.531917e-005  5.023863e-005  1.278905e-013  0.000000e+000
    163     54     53  5.556998e-005  5.456844e-005  5.820284e-005  1.907185e-013  0.000000e+000
    164     63     53  5.350301e-005  5.456844e-005  5.480765e-005  1.802568e-013  0.000000e+000
    165    153     53  5.357351e-005  5.456844e-005  6.137393e-005  2.489603e-013  0.000000e+000
