     1 4.275640E-015 4.573995E-006 2.398386E-002 0.000000E+000
     2 1.207868E-013 1.271902E-005 1.701576E-002 0.000000E+000
     3 1.252152E-014 7.482333E-007 2.705250E-002 0.000000E+000
     4 4.202344E-013 1.934687E-005 2.214646E-002 0.000000E+000
     5 7.787773E-015 7.277931E-006 4.059789E-002 0.000000E+000
     6 4.290910E-014 6.117409E-006 3.923270E-002 0.000000E+000
     7 2.748626E-014 5.036310E-006 2.579086E-002 0.000000E+000
     8 1.496474E-014 5.040149E-006 2.561499E-002 0.000000E+000
     9 1.038370E-014 4.304340E-006 3.671888E-002 0.000000E+000
    10 2.519574E-014 9.895567E-006 3.395382E-002 0.000000E+000
    11 2.244711E-014 4.615619E-006 2.923229E-002 0.000000E+000
    12 5.649953E-015 4.365621E-006 3.169295E-002 0.000000E+000
    13 1.206341E-014 4.574423E-006 3.481983E-002 0.000000E+000
    14 5.802655E-015 4.808522E-006 2.985903E-002 0.000000E+000
    15 6.321840E-014 1.487906E-005 3.340134E-002 0.000000E+000
    16 1.084180E-014 4.406352E-006 3.596921E-002 0.000000E+000
    17 9.314788E-015 4.007746E-006 3.594459E-002 0.000000E+000
    18 3.893887E-014 4.774257E-006 2.635386E-002 0.000000E+000
    19 1.084180E-014 2.252236E-006 3.625457E-002 0.000000E+000
    20 9.925594E-015 3.378632E-006 3.369087E-002 0.000000E+000
    21 1.664446E-014 3.774851E-006 3.380987E-002 0.000000E+000
    22 1.710256E-014 8.489746E-006 2.585944E-002 0.000000E+000
    23 1.068910E-014 2.273303E-006 2.608730E-002 0.000000E+000
    24 1.832417E-014 1.221362E-006 2.845190E-002 0.000000E+000
    25 2.183631E-014 1.183605E-005 3.156950E-002 0.000000E+000
    26 3.909157E-014 9.273761E-006 3.220776E-002 0.000000E+000
    27 1.527014E-014 6.591570E-006 3.490123E-002 0.000000E+000
    28 1.038370E-014 7.332778E-006 2.883748E-002 0.000000E+000
    29 1.801877E-014 7.133649E-006 3.644841E-002 0.000000E+000
    30 2.321062E-014 4.511114E-006 4.178055E-002 0.000000E+000
    31 6.260759E-015 6.693105E-006 3.478965E-002 0.000000E+000
